file_name, char, shape
star_E_9593aug,E,star
star_E_9593aug,E,star
star_E_9593aug,E,star
star_E_9593aug,E,star
star_E_9593aug,E,star
star_E_9593aug,E,star
star_E_9604.png,E,star
star_E_9604aug,E,star
star_E_9604aug,E,star
star_E_9604aug,E,star
star_E_9604aug,E,star
star_E_9604aug,E,star
star_E_9604aug,E,star
star_E_9604aug,E,star
star_E_9604aug,E,star
star_E_9604aug,E,star
star_E_9604aug,E,star
star_F_9615.png,F,star
star_F_9615aug,F,star
star_F_9615aug,F,star
star_F_9615aug,F,star
star_F_9615aug,F,star
star_F_9615aug,F,star
star_F_9615aug,F,star
star_F_9615aug,F,star
star_F_9615aug,F,star
star_F_9615aug,F,star
star_F_9615aug,F,star
star_F_9626.png,F,star
star_F_9626aug,F,star
star_F_9626aug,F,star
star_F_9626aug,F,star
star_F_9626aug,F,star
star_F_9626aug,F,star
star_F_9626aug,F,star
star_F_9626aug,F,star
star_F_9626aug,F,star
star_F_9626aug,F,star
star_F_9626aug,F,star
star_G_9637.png,G,star
star_G_9637aug,G,star
star_G_9637aug,G,star
star_G_9637aug,G,star
star_G_9637aug,G,star
star_G_9637aug,G,star
star_G_9637aug,G,star
star_G_9637aug,G,star
star_G_9637aug,G,star
star_G_9637aug,G,star
star_G_9637aug,G,star
star_G_9648.png,G,star
star_G_9648aug,G,star
star_G_9648aug,G,star
star_G_9648aug,G,star
star_G_9648aug,G,star
star_G_9648aug,G,star
star_G_9648aug,G,star
star_G_9648aug,G,star
star_G_9648aug,G,star
star_G_9648aug,G,star
star_G_9648aug,G,star
star_H_9659.png,H,star
star_H_9659aug,H,star
star_H_9659aug,H,star
star_H_9659aug,H,star
star_H_9659aug,H,star
star_H_9659aug,H,star
star_H_9659aug,H,star
star_H_9659aug,H,star
star_H_9659aug,H,star
star_H_9659aug,H,star
star_H_9659aug,H,star
star_H_9670.png,H,star
star_H_9670aug,H,star
star_H_9670aug,H,star
star_H_9670aug,H,star
star_H_9670aug,H,star
star_H_9670aug,H,star
star_H_9670aug,H,star
star_H_9670aug,H,star
star_H_9670aug,H,star
star_H_9670aug,H,star
star_H_9670aug,H,star
star_I_9681.png,I,star
star_I_9681aug,I,star
star_I_9681aug,I,star
star_I_9681aug,I,star
star_I_9681aug,I,star
star_I_9681aug,I,star
star_I_9681aug,I,star
star_I_9681aug,I,star
star_I_9681aug,I,star
star_I_9681aug,I,star
star_I_9681aug,I,star
star_I_9692.png,I,star
star_I_9692aug,I,star
star_I_9692aug,I,star
star_I_9692aug,I,star
star_I_9692aug,I,star
star_I_9692aug,I,star
star_I_9692aug,I,star
star_I_9692aug,I,star
star_I_9692aug,I,star
star_I_9692aug,I,star
star_I_9692aug,I,star
star_J_9703.png,J,star
star_J_9703aug,J,star
star_J_9703aug,J,star
star_J_9703aug,J,star
star_J_9703aug,J,star
star_J_9703aug,J,star
star_J_9703aug,J,star
star_J_9703aug,J,star
star_J_9703aug,J,star
star_J_9703aug,J,star
star_J_9703aug,J,star
star_J_9714.png,J,star
star_J_9714aug,J,star
star_J_9714aug,J,star
star_J_9714aug,J,star
star_J_9714aug,J,star
star_J_9714aug,J,star
star_J_9714aug,J,star
star_J_9714aug,J,star
star_J_9714aug,J,star
star_J_9714aug,J,star
star_J_9714aug,J,star
star_K_9725.png,K,star
star_K_9725aug,K,star
star_K_9725aug,K,star
star_K_9725aug,K,star
star_K_9725aug,K,star
star_K_9725aug,K,star
star_K_9725aug,K,star
star_K_9725aug,K,star
star_K_9725aug,K,star
star_K_9725aug,K,star
star_K_9725aug,K,star
star_K_9736.png,K,star
star_K_9736aug,K,star
star_K_9736aug,K,star
star_K_9736aug,K,star
star_K_9736aug,K,star
star_K_9736aug,K,star
star_K_9736aug,K,star
star_K_9736aug,K,star
star_K_9736aug,K,star
star_K_9736aug,K,star
star_K_9736aug,K,star
star_L_9747.png,L,star
star_L_9747aug,L,star
star_L_9747aug,L,star
star_L_9747aug,L,star
star_L_9747aug,L,star
star_L_9747aug,L,star
star_L_9747aug,L,star
star_L_9747aug,L,star
star_L_9747aug,L,star
star_L_9747aug,L,star
star_L_9747aug,L,star
star_L_9758.png,L,star
star_L_9758aug,L,star
star_L_9758aug,L,star
star_L_9758aug,L,star
star_L_9758aug,L,star
star_L_9758aug,L,star
star_L_9758aug,L,star
star_L_9758aug,L,star
star_L_9758aug,L,star
star_L_9758aug,L,star
star_L_9758aug,L,star
star_M_9769.png,M,star
star_M_9769aug,M,star
star_M_9769aug,M,star
star_M_9769aug,M,star
star_M_9769aug,M,star
star_M_9769aug,M,star
star_M_9769aug,M,star
star_M_9769aug,M,star
star_M_9769aug,M,star
star_M_9769aug,M,star
star_M_9769aug,M,star
star_M_9780.png,M,star
star_M_9780aug,M,star
star_M_9780aug,M,star
star_M_9780aug,M,star
star_M_9780aug,M,star
star_M_9780aug,M,star
star_M_9780aug,M,star
star_M_9780aug,M,star
star_M_9780aug,M,star
star_M_9780aug,M,star
star_M_9780aug,M,star
star_N_9791.png,N,star
star_N_9791aug,N,star
star_N_9791aug,N,star
star_N_9791aug,N,star
star_N_9791aug,N,star
star_N_9791aug,N,star
star_N_9791aug,N,star
star_N_9791aug,N,star
star_N_9791aug,N,star
star_N_9791aug,N,star
star_N_9791aug,N,star
star_N_9802.png,N,star
star_N_9802aug,N,star
star_N_9802aug,N,star
star_N_9802aug,N,star
star_N_9802aug,N,star
star_N_9802aug,N,star
star_N_9802aug,N,star
star_N_9802aug,N,star
star_N_9802aug,N,star
star_N_9802aug,N,star
star_N_9802aug,N,star
star_I_9813.png,I,star
star_I_9813aug,I,star
star_I_9813aug,I,star
star_I_9813aug,I,star
star_I_9813aug,I,star
star_I_9813aug,I,star
star_I_9813aug,I,star
star_I_9813aug,I,star
star_I_9813aug,I,star
star_I_9813aug,I,star
star_I_9813aug,I,star
star_I_9824.png,I,star
star_I_9824aug,I,star
star_I_9824aug,I,star
star_I_9824aug,I,star
star_I_9824aug,I,star
star_I_9824aug,I,star
star_I_9824aug,I,star
star_I_9824aug,I,star
star_I_9824aug,I,star
star_I_9824aug,I,star
star_I_9824aug,I,star
star_O_9835.png,O,star
star_O_9835aug,O,star
star_O_9835aug,O,star
star_O_9835aug,O,star
star_O_9835aug,O,star
star_O_9835aug,O,star
star_O_9835aug,O,star
star_O_9835aug,O,star
star_O_9835aug,O,star
star_O_9835aug,O,star
star_O_9835aug,O,star
star_O_9846.png,O,star
star_O_9846aug,O,star
star_O_9846aug,O,star
star_O_9846aug,O,star
star_O_9846aug,O,star
star_O_9846aug,O,star
star_O_9846aug,O,star
star_O_9846aug,O,star
star_O_9846aug,O,star
star_O_9846aug,O,star
star_O_9846aug,O,star
star_P_9857.png,P,star
star_P_9857aug,P,star
star_P_9857aug,P,star
star_P_9857aug,P,star
star_P_9857aug,P,star
star_P_9857aug,P,star
star_P_9857aug,P,star
star_P_9857aug,P,star
star_P_9857aug,P,star
star_P_9857aug,P,star
star_P_9857aug,P,star
star_P_9868.png,P,star
star_P_9868aug,P,star
star_P_9868aug,P,star
star_P_9868aug,P,star
star_P_9868aug,P,star
star_P_9868aug,P,star
star_P_9868aug,P,star
star_P_9868aug,P,star
star_P_9868aug,P,star
star_P_9868aug,P,star
star_P_9868aug,P,star
star_Q_9879.png,Q,star
star_Q_9879aug,Q,star
star_Q_9879aug,Q,star
star_Q_9879aug,Q,star
star_Q_9879aug,Q,star
star_Q_9879aug,Q,star
star_Q_9879aug,Q,star
star_Q_9879aug,Q,star
star_Q_9879aug,Q,star
star_Q_9879aug,Q,star
star_Q_9879aug,Q,star
star_Q_9890.png,Q,star
star_Q_9890aug,Q,star
star_Q_9890aug,Q,star
star_Q_9890aug,Q,star
star_Q_9890aug,Q,star
star_Q_9890aug,Q,star
star_Q_9890aug,Q,star
star_Q_9890aug,Q,star
star_Q_9890aug,Q,star
star_Q_9890aug,Q,star
star_Q_9890aug,Q,star
star_R_9901.png,R,star
star_R_9901aug,R,star
star_R_9901aug,R,star
star_R_9901aug,R,star
star_R_9901aug,R,star
star_R_9901aug,R,star
star_R_9901aug,R,star
star_R_9901aug,R,star
star_R_9901aug,R,star
star_R_9901aug,R,star
star_R_9901aug,R,star
star_R_9912.png,R,star
star_R_9912aug,R,star
star_R_9912aug,R,star
star_R_9912aug,R,star
star_R_9912aug,R,star
star_R_9912aug,R,star
star_R_9912aug,R,star
star_R_9912aug,R,star
star_R_9912aug,R,star
star_R_9912aug,R,star
star_R_9912aug,R,star
star_T_9923.png,T,star
star_T_9923aug,T,star
star_T_9923aug,T,star
star_T_9923aug,T,star
star_T_9923aug,T,star
star_T_9923aug,T,star
star_T_9923aug,T,star
star_T_9923aug,T,star
star_T_9923aug,T,star
star_T_9923aug,T,star
star_T_9923aug,T,star
star_T_9934.png,T,star
star_T_9934aug,T,star
star_T_9934aug,T,star
star_T_9934aug,T,star
star_T_9934aug,T,star
star_T_9934aug,T,star
star_T_9934aug,T,star
star_T_9934aug,T,star
star_T_9934aug,T,star
star_T_9934aug,T,star
star_T_9934aug,T,star
star_U_9945.png,U,star
star_U_9945aug,U,star
star_U_9945aug,U,star
star_U_9945aug,U,star
star_U_9945aug,U,star
star_U_9945aug,U,star
star_U_9945aug,U,star
star_U_9945aug,U,star
star_U_9945aug,U,star
star_U_9945aug,U,star
star_U_9945aug,U,star
star_U_9956.png,U,star
star_U_9956aug,U,star
star_U_9956aug,U,star
star_U_9956aug,U,star
star_U_9956aug,U,star
star_U_9956aug,U,star
star_U_9956aug,U,star
star_U_9956aug,U,star
star_U_9956aug,U,star
star_U_9956aug,U,star
star_U_9956aug,U,star
star_V_9967.png,V,star
star_V_9967aug,V,star
star_V_9967aug,V,star
star_V_9967aug,V,star
star_V_9967aug,V,star
star_V_9967aug,V,star
star_V_9967aug,V,star
star_V_9967aug,V,star
star_V_9967aug,V,star
star_V_9967aug,V,star
star_V_9967aug,V,star
star_V_9978.png,V,star
star_V_9978aug,V,star
star_V_9978aug,V,star
star_V_9978aug,V,star
star_V_9978aug,V,star
star_V_9978aug,V,star
star_V_9978aug,V,star
star_V_9978aug,V,star
star_V_9978aug,V,star
star_V_9978aug,V,star
star_V_9978aug,V,star
star_W_9989.png,W,star
star_W_9989aug,W,star
star_W_9989aug,W,star
star_W_9989aug,W,star
star_W_9989aug,W,star
star_W_9989aug,W,star
star_W_9989aug,W,star
star_W_9989aug,W,star
star_W_9989aug,W,star
star_W_9989aug,W,star
star_W_9989aug,W,star
star_W_10000.png,W,star
star_W_10000aug,W,star
star_W_10000aug,W,star
star_W_10000aug,W,star
star_W_10000aug,W,star
star_W_10000aug,W,star
star_W_10000aug,W,star
star_W_10000aug,W,star
star_W_10000aug,W,star
star_W_10000aug,W,star
star_W_10000aug,W,star
star_X_10011.png,X,star
star_X_10011aug,X,star
star_X_10011aug,X,star
star_X_10011aug,X,star
star_X_10011aug,X,star
star_X_10011aug,X,star
star_X_10011aug,X,star
star_X_10011aug,X,star
star_X_10011aug,X,star
star_X_10011aug,X,star
star_X_10011aug,X,star
star_X_10022.png,X,star
star_X_10022aug,X,star
star_X_10022aug,X,star
star_X_10022aug,X,star
star_X_10022aug,X,star
star_X_10022aug,X,star
star_X_10022aug,X,star
star_X_10022aug,X,star
star_X_10022aug,X,star
star_X_10022aug,X,star
star_X_10022aug,X,star
star_Y_10033.png,Y,star
star_Y_10033aug,Y,star
star_Y_10033aug,Y,star
star_Y_10033aug,Y,star
star_Y_10033aug,Y,star
star_Y_10033aug,Y,star
star_Y_10033aug,Y,star
star_Y_10033aug,Y,star
star_Y_10033aug,Y,star
star_Y_10033aug,Y,star
star_Y_10033aug,Y,star
star_Y_10044.png,Y,star
star_Y_10044aug,Y,star
star_Y_10044aug,Y,star
star_Y_10044aug,Y,star
star_Y_10044aug,Y,star
star_Y_10044aug,Y,star
star_Y_10044aug,Y,star
star_Y_10044aug,Y,star
star_Y_10044aug,Y,star
star_Y_10044aug,Y,star
star_Y_10044aug,Y,star
star_Z_10055.png,Z,star
star_Z_10055aug,Z,star
star_Z_10055aug,Z,star
star_Z_10055aug,Z,star
star_Z_10055aug,Z,star
star_Z_10055aug,Z,star
star_Z_10055aug,Z,star
star_Z_10055aug,Z,star
star_Z_10055aug,Z,star
star_Z_10055aug,Z,star
star_Z_10055aug,Z,star
star_Z_10066.png,Z,star
star_Z_10066aug,Z,star
star_Z_10066aug,Z,star
star_Z_10066aug,Z,star
star_Z_10066aug,Z,star
star_Z_10066aug,Z,star
star_Z_10066aug,Z,star
star_Z_10066aug,Z,star
star_Z_10066aug,Z,star
star_Z_10066aug,Z,star
star_Z_10066aug,Z,star
star_0_10077.png,0,star
star_0_10077aug,0,star
star_0_10077aug,0,star
star_0_10077aug,0,star
star_0_10077aug,0,star
star_0_10077aug,0,star
star_0_10077aug,0,star
star_0_10077aug,0,star
star_0_10077aug,0,star
star_0_10077aug,0,star
star_0_10077aug,0,star
star_0_10088.png,0,star
star_0_10088aug,0,star
star_0_10088aug,0,star
star_0_10088aug,0,star
star_0_10088aug,0,star
star_0_10088aug,0,star
star_0_10088aug,0,star
star_0_10088aug,0,star
star_0_10088aug,0,star
star_0_10088aug,0,star
star_0_10088aug,0,star
star_1_10099.png,1,star
star_1_10099aug,1,star
star_1_10099aug,1,star
star_1_10099aug,1,star
star_1_10099aug,1,star
star_1_10099aug,1,star
star_1_10099aug,1,star
star_1_10099aug,1,star
star_1_10099aug,1,star
star_1_10099aug,1,star
star_1_10099aug,1,star
star_1_10110.png,1,star
star_1_10110aug,1,star
star_1_10110aug,1,star
star_1_10110aug,1,star
star_1_10110aug,1,star
star_1_10110aug,1,star
star_1_10110aug,1,star
star_1_10110aug,1,star
star_1_10110aug,1,star
star_1_10110aug,1,star
star_1_10110aug,1,star
star_2_10121.png,2,star
star_2_10121aug,2,star
star_2_10121aug,2,star
star_2_10121aug,2,star
star_2_10121aug,2,star
star_2_10121aug,2,star
star_2_10121aug,2,star
star_2_10121aug,2,star
star_2_10121aug,2,star
star_2_10121aug,2,star
star_2_10121aug,2,star
star_2_10132.png,2,star
star_2_10132aug,2,star
star_2_10132aug,2,star
star_2_10132aug,2,star
star_2_10132aug,2,star
star_2_10132aug,2,star
star_2_10132aug,2,star
star_2_10132aug,2,star
star_2_10132aug,2,star
star_2_10132aug,2,star
star_2_10132aug,2,star
star_3_10143.png,3,star
star_3_10143aug,3,star
star_3_10143aug,3,star
star_3_10143aug,3,star
star_3_10143aug,3,star
star_3_10143aug,3,star
star_3_10143aug,3,star
star_3_10143aug,3,star
star_3_10143aug,3,star
star_3_10143aug,3,star
star_3_10143aug,3,star
star_3_10154.png,3,star
star_3_10154aug,3,star
star_3_10154aug,3,star
star_3_10154aug,3,star
star_3_10154aug,3,star
star_3_10154aug,3,star
star_3_10154aug,3,star
star_3_10154aug,3,star
star_3_10154aug,3,star
star_3_10154aug,3,star
star_3_10154aug,3,star
star_4_10165.png,4,star
star_4_10165aug,4,star
star_4_10165aug,4,star
star_4_10165aug,4,star
star_4_10165aug,4,star
star_4_10165aug,4,star
star_4_10165aug,4,star
star_4_10165aug,4,star
star_4_10165aug,4,star
star_4_10165aug,4,star
star_4_10165aug,4,star
star_4_10176.png,4,star
star_4_10176aug,4,star
star_4_10176aug,4,star
star_4_10176aug,4,star
star_4_10176aug,4,star
star_4_10176aug,4,star
star_4_10176aug,4,star
star_4_10176aug,4,star
star_4_10176aug,4,star
star_4_10176aug,4,star
star_4_10176aug,4,star
star_5_10187.png,5,star
star_5_10187aug,5,star
star_5_10187aug,5,star
star_5_10187aug,5,star
star_5_10187aug,5,star
star_5_10187aug,5,star
star_5_10187aug,5,star
star_5_10187aug,5,star
star_5_10187aug,5,star
star_5_10187aug,5,star
star_5_10187aug,5,star
star_5_10198.png,5,star
star_5_10198aug,5,star
star_5_10198aug,5,star
star_5_10198aug,5,star
star_5_10198aug,5,star
star_5_10198aug,5,star
star_5_10198aug,5,star
star_5_10198aug,5,star
star_5_10198aug,5,star
star_5_10198aug,5,star
star_5_10198aug,5,star
star_6_10209.png,6,star
star_6_10209aug,6,star
star_6_10209aug,6,star
star_6_10209aug,6,star
star_6_10209aug,6,star
star_6_10209aug,6,star
star_6_10209aug,6,star
star_6_10209aug,6,star
star_6_10209aug,6,star
star_6_10209aug,6,star
star_6_10209aug,6,star
star_6_10220.png,6,star
star_6_10220aug,6,star
star_6_10220aug,6,star
star_6_10220aug,6,star
star_6_10220aug,6,star
star_6_10220aug,6,star
star_6_10220aug,6,star
star_6_10220aug,6,star
star_6_10220aug,6,star
star_6_10220aug,6,star
star_6_10220aug,6,star
star_7_10231.png,7,star
star_7_10231aug,7,star
star_7_10231aug,7,star
star_7_10231aug,7,star
star_7_10231aug,7,star
star_7_10231aug,7,star
star_7_10231aug,7,star
star_7_10231aug,7,star
star_7_10231aug,7,star
star_7_10231aug,7,star
star_7_10231aug,7,star
star_7_10242.png,7,star
star_7_10242aug,7,star
star_7_10242aug,7,star
star_7_10242aug,7,star
star_7_10242aug,7,star
star_7_10242aug,7,star
star_7_10242aug,7,star
star_7_10242aug,7,star
star_7_10242aug,7,star
star_7_10242aug,7,star
star_7_10242aug,7,star
star_8_10253.png,8,star
star_8_10253aug,8,star
star_8_10253aug,8,star
star_8_10253aug,8,star
star_8_10253aug,8,star
star_8_10253aug,8,star
star_8_10253aug,8,star
star_8_10253aug,8,star
star_8_10253aug,8,star
star_8_10253aug,8,star
star_8_10253aug,8,star
star_8_10264.png,8,star
star_8_10264aug,8,star
star_8_10264aug,8,star
star_8_10264aug,8,star
star_8_10264aug,8,star
star_8_10264aug,8,star
star_8_10264aug,8,star
star_8_10264aug,8,star
star_8_10264aug,8,star
star_8_10264aug,8,star
star_8_10264aug,8,star
star_9_10275.png,9,star
star_9_10275aug,9,star
star_9_10275aug,9,star
star_9_10275aug,9,star
star_9_10275aug,9,star
star_9_10275aug,9,star
star_9_10275aug,9,star
star_9_10275aug,9,star
star_9_10275aug,9,star
star_9_10275aug,9,star
star_9_10275aug,9,star
star_9_10286.png,9,star
star_9_10286aug,9,star
star_9_10286aug,9,star
star_9_10286aug,9,star
star_9_10286aug,9,star
star_9_10286aug,9,star
star_9_10286aug,9,star
star_9_10286aug,9,star
star_9_10286aug,9,star
star_9_10286aug,9,star
star_9_10286aug,9,star
trapezoid_A_10297.png,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10297aug,A,trapezoid
trapezoid_A_10308.png,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_A_10308aug,A,trapezoid
trapezoid_B_10319.png,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10319aug,B,trapezoid
trapezoid_B_10330.png,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_B_10330aug,B,trapezoid
trapezoid_C_10341.png,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10341aug,C,trapezoid
trapezoid_C_10352.png,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_C_10352aug,C,trapezoid
trapezoid_D_10363.png,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10363aug,D,trapezoid
trapezoid_D_10374.png,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_D_10374aug,D,trapezoid
trapezoid_E_10385.png,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10385aug,E,trapezoid
trapezoid_E_10396.png,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_E_10396aug,E,trapezoid
trapezoid_F_10407.png,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10407aug,F,trapezoid
trapezoid_F_10418.png,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_F_10418aug,F,trapezoid
trapezoid_G_10429.png,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10429aug,G,trapezoid
trapezoid_G_10440.png,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_G_10440aug,G,trapezoid
trapezoid_H_10451.png,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10451aug,H,trapezoid
trapezoid_H_10462.png,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_H_10462aug,H,trapezoid
trapezoid_I_10473.png,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10473aug,I,trapezoid
trapezoid_I_10484.png,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_I_10484aug,I,trapezoid
trapezoid_J_10495.png,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10495aug,J,trapezoid
trapezoid_J_10506.png,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_J_10506aug,J,trapezoid
trapezoid_K_10517.png,K,trapezoid
trapezoid_K_10517aug,K,trapezoid
trapezoid_K_10517aug,K,trapezoid
trapezoid_K_10517aug,K,trapezoid
trapezoid_K_10517aug,K,trapezoid
trapezoid_K_10517aug,K,trapezoid
trapezoid_K_10517aug,K,trapezoid
